state,year,district,DemVotesMajorPercent,incumb_district,midterm,house_party_in_power_at_election,pres_party_in_power_at_election,mean_dem_natl_gb_margin,total_avg_rating,democratic_house,democratic_president,midterm_election,previous_voteshare
Ohio,2018,9,67.8,1,midterm,R,R,7.128205128,4,0,0,1,68.69
Ohio,2018,10,42.99,1,midterm,R,R,7.128205128,-3.444444444,0,0,1,33.77
Ohio,2018,11,82.25,1,midterm,R,R,7.128205128,4,0,0,1,80.25
Ohio,2018,12,47.86,1,midterm,R,R,7.128205128,-0.555555556,0,0,1,30.95
Ohio,2018,13,60.99,1,midterm,R,R,7.128205128,4,0,0,1,67.73
Ohio,2018,14,44.75,1,midterm,R,R,7.128205128,-2.888888889,0,0,1,37.39
Ohio,2018,15,40.5,1,midterm,R,R,7.128205128,-3.888888889,0,0,1,33.84
Oklahoma,2018,1,40.7,0,midterm,R,R,7.128205128,-4,0,0,1,33.55
Oklahoma,2018,2,31.64,1,midterm,R,R,7.128205128,-4,0,0,1,24.73
Oklahoma,2018,3,26.13,1,midterm,R,R,7.128205128,-4,0,0,1,21.71
Oklahoma,2018,4,34.35,1,midterm,R,R,7.128205128,-4,0,0,1,27.25
Oklahoma,2018,5,50.7,1,midterm,R,R,7.128205128,-3.444444444,0,0,1,39.2
Oregon,2018,1,66.5,1,midterm,R,R,7.128205128,4,0,0,1,61.73
Oregon,2018,2,41.17,1,midterm,R,R,7.128205128,-4,0,0,1,28.09
Oregon,2018,3,78.55,1,midterm,R,R,7.128205128,4,0,0,1,78.67
Oregon,2018,4,57.79,1,midterm,R,R,7.128205128,4,0,0,1,58.31
Oregon,2018,5,56.81,1,midterm,R,R,7.128205128,4,0,0,1,55.43
Pennsylvania,2018,1,48.74,1,midterm,R,R,7.128205128,-0.555555556,0,0,1,82.2
Pennsylvania,2018,2,79.02,1,midterm,R,R,7.128205128,4,0,0,1,90.18
Pennsylvania,2018,3,93.38,1,midterm,R,R,7.128205128,4,0,0,1,39.37
Pennsylvania,2018,4,63.52,0,midterm,R,R,7.128205128,4,0,0,1,33.94
Pennsylvania,2018,5,65.19,0,midterm,R,R,7.128205128,3.111111111,0,0,1,32.84
Pennsylvania,2018,6,58.88,0,midterm,R,R,7.128205128,3.111111111,0,0,1,42.76
Pennsylvania,2018,7,55.17,0,midterm,R,R,7.128205128,2,0,0,1,40.53
Pennsylvania,2018,8,54.64,1,midterm,R,R,7.128205128,2.555555556,0,0,1,45.57
Pennsylvania,2018,9,40.25,0,midterm,R,R,7.128205128,-4,0,0,1,36.66
Pennsylvania,2018,10,48.68,1,midterm,R,R,7.128205128,-1.444444444,0,0,1,29.83
Pennsylvania,2018,11,41.02,1,midterm,R,R,7.128205128,-4,0,0,1,36.33
Pennsylvania,2018,12,33.96,1,midterm,R,R,7.128205128,-4,0,0,1,38.24
Pennsylvania,2018,13,29.51,0,midterm,R,R,7.128205128,-4,0,0,1,67.12
Pennsylvania,2018,14,42.09,0,midterm,R,R,7.128205128,-3.111111111,0,0,1,74.37
Pennsylvania,2018,15,32.16,0,midterm,R,R,7.128205128,-4,0,0,1,39.44
Pennsylvania,2018,16,47.83,1,midterm,R,R,7.128205128,-2.444444444,0,0,1,44.38
Pennsylvania,2018,17,56.26,1,midterm,R,R,7.128205128,2.555555556,0,0,1,53.8
Rhode Island,2018,1,66.85,1,midterm,R,R,7.128205128,4,0,0,1,64.76
Rhode Island,2018,2,63.64,1,midterm,R,R,7.128205128,4,0,0,1,65.44
South Carolina,2018,1,50.69,0,midterm,R,R,7.128205128,-2.444444444,0,0,1,38.61
South Carolina,2018,2,43.02,1,midterm,R,R,7.128205128,-4,0,0,1,37.33
South Carolina,2018,3,31.36,1,midterm,R,R,7.128205128,-4,0,0,1,27.1
South Carolina,2018,4,38.03,0,midterm,R,R,7.128205128,-4,0,0,1,31.58
South Carolina,2018,5,42.11,1,midterm,R,R,7.128205128,-4,0,0,1,39.62
South Carolina,2018,6,71.3,1,midterm,R,R,7.128205128,4,0,0,1,71.74
South Carolina,2018,7,40.36,1,midterm,R,R,7.128205128,-4,0,0,1,38.98
South Dakota,2018,0,37.39,0,midterm,R,R,7.128205128,-4,0,0,1,35.9
Tennessee,2018,1,21.43,1,midterm,R,R,7.128205128,-4,0,0,1,16.44
Tennessee,2018,3,35.12,1,midterm,R,R,7.128205128,-4,0,0,1,30.29
Tennessee,2018,4,34.64,1,midterm,R,R,7.128205128,-4,0,0,1,34.97
Tennessee,2018,5,67.85,1,midterm,R,R,7.128205128,4,0,0,1,62.55
Tennessee,2018,2,33.39,0,midterm,R,R,7.128205128,-4,0,0,1,24.35
Tennessee,2018,6,28.94,0,midterm,R,R,7.128205128,-4,0,0,1,23.46
Tennessee,2018,7,32.44,0,midterm,R,R,7.128205128,-4,0,0,1,24.55
Tennessee,2018,8,30.79,1,midterm,R,R,7.128205128,-4,0,0,1,26.73
Tennessee,2018,9,80.61,1,midterm,R,R,7.128205128,4,0,0,1,80.67
Texas,2018,1,26.7,1,midterm,R,R,7.128205128,-4,0,0,1,24.62
Texas,2018,2,46.3,0,midterm,R,R,7.128205128,-3.444444444,0,0,1,37.27
Texas,2018,3,44.92,0,midterm,R,R,7.128205128,-4,0,0,1,36.1
Texas,2018,4,23.33,1,midterm,R,R,7.128205128,-4,0,0,1,24.79
Texas,2018,5,37.59,0,midterm,R,R,7.128205128,-4,0,0,1,34.03
Texas,2018,6,46.11,0,midterm,R,R,7.128205128,-3.444444444,0,0,1,40.08
Texas,2018,7,52.53,1,midterm,R,R,7.128205128,-1,0,0,1,43.83
Texas,2018,8,25.3,1,midterm,R,R,7.128205128,-4,0,0,1,20.83
Texas,2018,10,47.82,1,midterm,R,R,7.128205128,-3.555555556,0,0,1,40.14
Texas,2018,11,18.7,1,midterm,R,R,7.128205128,-4,0,0,1,19.1
Texas,2018,12,34.53,1,midterm,R,R,7.128205128,-4,0,0,1,27.9
Texas,2018,13,17.19,1,midterm,R,R,7.128205128,-4,0,0,1,13.18
Texas,2018,14,39.89,1,midterm,R,R,7.128205128,-4,0,0,1,38.14
Texas,2018,15,60.63,1,midterm,R,R,7.128205128,4,0,0,1,60.33
Texas,2018,16,71.7,0,midterm,R,R,7.128205128,4,0,0,1,69.82
Texas,2018,17,42.11,1,midterm,R,R,7.128205128,-4,0,0,1,36.69
Texas,2018,18,78.33,1,midterm,R,R,7.128205128,4,0,0,1,75.66
Texas,2018,19,24.77,1,midterm,R,R,7.128205128,-4,0,0,1,19.22
Texas,2018,21,48.67,0,midterm,R,R,7.128205128,-3,0,0,1,39
Texas,2018,22,47.49,1,midterm,R,R,7.128205128,-3,0,0,1,40.48
Texas,2018,23,49.77,1,midterm,R,R,7.128205128,-2,0,0,1,49.3
Texas,2018,24,48.44,1,midterm,R,R,7.128205128,-3.555555556,0,0,1,41.18
Texas,2018,25,45.55,1,midterm,R,R,7.128205128,-4,0,0,1,39.28
Texas,2018,26,39.66,1,midterm,R,R,7.128205128,-4,0,0,1,30.86
Texas,2018,27,37.77,1,midterm,R,R,7.128205128,-4,0,0,1,38.31
Texas,2018,29,75.84,0,midterm,R,R,7.128205128,4,0,0,1,75.14
Texas,2018,31,48.52,1,midterm,R,R,7.128205128,-3,0,0,1,38.48
Texas,2018,32,53.32,1,midterm,R,R,7.128205128,-0.111111111,0,0,1,36.44
Texas,2018,33,77.66,1,midterm,R,R,7.128205128,4,0,0,1,73.71
Texas,2018,34,59.99,1,midterm,R,R,7.128205128,4,0,0,1,62.67
Texas,2018,35,73.23,1,midterm,R,R,7.128205128,4,0,0,1,66.64
Texas,2018,36,27.44,1,midterm,R,R,7.128205128,-4,0,0,1,22.52
Utah,2018,1,28.78,1,midterm,R,R,7.128205128,-4,0,0,1,28.63
Utah,2018,2,40.95,1,midterm,R,R,7.128205128,-4,0,0,1,35.48
Utah,2018,3,28.79,1,midterm,R,R,7.128205128,-4,0,0,1,26.54
Utah,2018,4,50.13,1,midterm,R,R,7.128205128,-0.111111111,0,0,1,43.45
Vermont,2018,0,72.73,1,midterm,R,R,7.128205128,4,0,0,1,67.48
Virginia,2018,1,44.76,1,midterm,R,R,7.128205128,-4,0,0,1,37.95
Virginia,2018,2,51.12,1,midterm,R,R,7.128205128,-0.555555556,0,0,1,38.54
Virginia,2018,4,63.53,1,midterm,R,R,7.128205128,4,0,0,1,57.87
Virginia,2018,5,46.73,0,midterm,R,R,7.128205128,-2.444444444,0,0,1,41.66
Virginia,2018,6,40.25,0,midterm,R,R,7.128205128,-4,0,0,1,33.22
Virginia,2018,7,50.98,1,midterm,R,R,7.128205128,-0.111111111,0,0,1,42.35
Virginia,2018,8,76.27,1,midterm,R,R,7.128205128,4,0,0,1,71.49
Virginia,2018,9,34.78,1,midterm,R,R,7.128205128,-4,0,0,1,29.22
Virginia,2018,10,56.2,1,midterm,R,R,7.128205128,1.555555556,0,0,1,47.1
Virginia,2018,11,72.53,1,midterm,R,R,7.128205128,4,0,0,1,58.49
Washington,2018,1,59.27,1,midterm,R,R,7.128205128,4,0,0,1,55.42
Washington,2018,3,47.33,1,midterm,R,R,7.128205128,-2.444444444,0,0,1,38.25
Washington,2018,4,37.18,1,midterm,R,R,7.128205128,-4,0,0,1,33.78
Washington,2018,5,45.24,1,midterm,R,R,7.128205128,-2.444444444,0,0,1,40.36
Washington,2018,6,63.89,1,midterm,R,R,7.128205128,4,0,0,1,61.53
Washington,2018,7,83.56,1,midterm,R,R,7.128205128,4,0,0,1,80.97
Washington,2018,8,52.42,0,midterm,R,R,7.128205128,1.111111111,0,0,1,39.8
Washington,2018,10,61.54,1,midterm,R,R,7.128205128,4,0,0,1,58.67
West Virginia,2018,1,35.42,1,midterm,R,R,7.128205128,-4,0,0,1,31.03
West Virginia,2018,2,44.33,1,midterm,R,R,7.128205128,-3.555555556,0,0,1,41.82
Wisconsin,2018,1,43.65,0,midterm,R,R,7.128205128,-2,0,0,1,31.74
Wisconsin,2018,3,59.67,1,midterm,R,R,7.128205128,4,0,0,1,56.52
Wisconsin,2018,4,77.75,1,midterm,R,R,7.128205128,4,0,0,1,72.33
Wisconsin,2018,5,38.02,1,midterm,R,R,7.128205128,-4,0,0,1,30.51
Wisconsin,2018,6,44.49,1,midterm,R,R,7.128205128,-3.444444444,0,0,1,39.46
Wisconsin,2018,8,36.29,1,midterm,R,R,7.128205128,-4,0,0,1,37.32
Wisconsin,2018,7,39.05,1,midterm,R,R,7.128205128,-4,0,0,1,38.29
Wyoming,2018,0,31.89,1,midterm,R,R,7.128205128,-4,0,0,1,32.58
Alabama,2016,2,45.38,1,pres,R,D,3.6875,-4,0,1,0,32.59
Alabama,2016,3,32.98,1,pres,R,D,3.6875,-4,0,1,0,33.78
Alabama,2016,5,33.21,1,pres,R,D,3.6875,-4,0,1,0,34.98
Alabama,2016,6,25.44,1,pres,R,D,3.6875,-4,0,1,0,23.73
Alaska,2016,0,41.72,1,pres,R,D,3.6875,-3,0,1,0,44.56
Arizona,2016,1,53.88,0,pres,R,D,3.6875,2,0,1,0,52.61
Arizona,2016,2,43.04,1,pres,R,D,3.6875,-3.5,0,1,0,49.96
Arizona,2016,4,28.55,1,pres,R,D,3.6875,-4,0,1,0,26.93
Arizona,2016,5,35.9,0,pres,R,D,3.6875,-4,0,1,0,30.42
Arizona,2016,6,37.87,1,pres,R,D,3.6875,-4,0,1,0,35.14
Arizona,2016,7,75.25,1,pres,R,D,3.6875,4,0,1,0,53.18
Arizona,2016,9,60.94,1,pres,R,D,3.6875,4,0,1,0,56.64
Arkansas,2016,2,38.69,1,pres,R,D,3.6875,-4,0,1,0,45.68
California,2016,1,40.95,1,pres,R,D,3.6875,-4,0,1,0,38.97
California,2016,2,76.85,1,pres,R,D,3.6875,4,0,1,0,74.99
California,2016,3,59.35,1,pres,R,D,3.6875,4,0,1,0,52.72
California,2016,4,37.28,1,pres,R,D,3.6875,-4,0,1,0,38.89
California,2016,5,76.87,1,pres,R,D,3.6875,4,0,1,0,74.47
California,2016,6,75.43,1,pres,R,D,3.6875,4,0,1,0,72.69
California,2016,7,51.17,1,pres,R,D,3.6875,2,0,1,0,50.4
California,2016,8,37.74,1,pres,R,D,3.6875,-4,0,1,0,32.35
California,2016,9,57.36,1,pres,R,D,3.6875,4,0,1,0,52.37
California,2016,10,48.3,1,pres,R,D,3.6875,-1.5,0,1,0,43.85
California,2016,11,72.05,1,pres,R,D,3.6875,4,0,1,0,67.27
California,2016,13,90.78,1,pres,R,D,3.6875,4,0,1,0,88.48
California,2016,14,80.86,1,pres,R,D,3.6875,4,0,1,0,76.7
California,2016,15,73.77,1,pres,R,D,3.6875,4,0,1,0,69.81
California,2016,16,58.03,1,pres,R,D,3.6875,4,0,1,0,50.73
California,2016,18,71.15,1,pres,R,D,3.6875,4,0,1,0,67.75
California,2016,19,73.94,1,pres,R,D,3.6875,4,0,1,0,73.24
California,2016,20,70.75,0,pres,R,D,3.6875,4,0,1,0,74.07
California,2016,21,43.26,1,pres,R,D,3.6875,-2.5,0,1,0,42.17
California,2016,22,32.43,1,pres,R,D,3.6875,-4,0,1,0,27.96
California,2016,23,30.82,1,pres,R,D,3.6875,-4,0,1,0,25.16
California,2016,24,53.42,0,pres,R,D,3.6875,2.5,0,1,0,51.93
California,2016,25,46.87,1,pres,R,D,3.6875,-2,0,1,0,45.22
California,2016,26,60.38,1,pres,R,D,3.6875,4,0,1,0,51.33
California,2016,27,67.42,1,pres,R,D,3.6875,4,0,1,0,59.36
California,2016,28,77.99,1,pres,R,D,3.6875,4,0,1,0,76.49
California,2016,30,72.64,1,pres,R,D,3.6875,4,0,1,0,65.64
California,2016,31,56.07,1,pres,R,D,3.6875,4,0,1,0,51.73
California,2016,33,66.44,1,pres,R,D,3.6875,4,0,1,0,59.19
California,2016,35,72.39,1,pres,R,D,3.6875,4,0,1,0,79.33
California,2016,36,62.05,1,pres,R,D,3.6875,4,0,1,0,54.18
California,2016,38,70.48,1,pres,R,D,3.6875,4,0,1,0,59.09
California,2016,39,42.77,1,pres,R,D,3.6875,-4,0,1,0,31.46
California,2016,41,64.95,1,pres,R,D,3.6875,4,0,1,0,56.64
California,2016,42,41.18,1,pres,R,D,3.6875,-4,0,1,0,34.26
California,2016,43,76.08,1,pres,R,D,3.6875,4,0,1,0,70.96
California,2016,45,41.44,1,pres,R,D,3.6875,-4,0,1,0,34.88
California,2016,47,63.72,1,pres,R,D,3.6875,4,0,1,0,55.99
California,2016,48,41.68,1,pres,R,D,3.6875,-4,0,1,0,35.88
California,2016,49,49.74,1,pres,R,D,3.6875,-1,0,1,0,39.83
California,2016,50,36.55,1,pres,R,D,3.6875,-4,0,1,0,28.8
California,2016,51,72.75,1,pres,R,D,3.6875,4,0,1,0,68.79
California,2016,52,56.53,1,pres,R,D,3.6875,4,0,1,0,51.59
California,2016,53,67.01,1,pres,R,D,3.6875,4,0,1,0,58.84
Colorado,2016,1,71.01,1,pres,R,D,3.6875,4,0,1,0,69.43
Colorado,2016,2,60.48,1,pres,R,D,3.6875,4,0,1,0,56.74
Colorado,2016,3,42.49,1,pres,R,D,3.6875,-3.5,0,1,0,38.11
Colorado,2016,4,33.25,1,pres,R,D,3.6875,-4,0,1,0,31.12
Colorado,2016,5,33.13,1,pres,R,D,3.6875,-4,0,1,0,40.2
Colorado,2016,6,45.56,1,pres,R,D,3.6875,-1,0,1,0,45.31
Colorado,2016,7,58.1,1,pres,R,D,3.6875,4,0,1,0,55.07
Connecticut,2016,1,65.51,1,pres,R,D,3.6875,4,0,1,0,63.34
Connecticut,2016,2,65.26,1,pres,R,D,3.6875,4,0,1,0,63.72
Connecticut,2016,3,69.04,1,pres,R,D,3.6875,4,0,1,0,66.92
Connecticut,2016,4,59.9,1,pres,R,D,3.6875,4,0,1,0,53.76
Florida,2016,1,30.9,0,pres,R,D,3.6875,-4,0,1,0,24.98
Connecticut,2016,5,58,1,pres,R,D,3.6875,4,0,1,0,53.74
Delaware,2016,0,57.55,0,pres,R,D,3.6875,4,0,1,0,61.71
Florida,2016,2,30.78,0,pres,R,D,3.6875,-3.5,0,1,0,50.57
Florida,2016,3,41.29,1,pres,R,D,3.6875,-4,0,1,0,33.2
Florida,2016,4,28.23,0,pres,R,D,3.6875,-4,0,1,0,34.75
Florida,2016,5,64.23,0,pres,R,D,3.6875,4,0,1,0,65.47
Florida,2016,6,41.43,1,pres,R,D,3.6875,-4,0,1,0,37.46
Florida,2016,7,51.48,1,pres,R,D,3.6875,0,0,1,0,33.57
Florida,2016,8,34.03,1,pres,R,D,3.6875,-4,0,1,0,34.15
Florida,2016,9,57.48,0,pres,R,D,3.6875,4,0,1,0,55.59
Florida,2016,10,64.87,0,pres,R,D,3.6875,3.5,0,1,0,38.45
Florida,2016,11,32.59,0,pres,R,D,3.6875,-4,0,1,0,33.34
Florida,2016,12,31.41,1,pres,R,D,3.6875,-4,0,1,0,34.16
Florida,2016,13,51.9,1,pres,R,D,3.6875,2,0,1,0,42.43
Florida,2016,14,61.79,1,pres,R,D,3.6875,4,0,1,0,70.25
Florida,2016,15,42.54,1,pres,R,D,3.6875,-4,0,1,0,39.72
Florida,2016,16,40.23,1,pres,R,D,3.6875,-4,0,1,0,38.41
Florida,2016,17,35.65,1,pres,R,D,3.6875,-4,0,1,0,36.76
Florida,2016,18,44.56,0,pres,R,D,3.6875,-1,0,1,0,59.78
Florida,2016,19,34.1,0,pres,R,D,3.6875,-4,0,1,0,33.65
Florida,2016,20,80.31,1,pres,R,D,3.6875,4,0,1,0,81.6
Florida,2016,21,64.08,0,pres,R,D,3.6875,4,0,1,0,42.1
Florida,2016,22,58.94,0,pres,R,D,3.6875,4,0,1,0,58.03
Illinois,2016,7,84.24,1,pres,R,D,3.6875,4,0,1,0,85.1
Illinois,2016,8,58.31,0,pres,R,D,3.6875,4,0,1,0,55.73
Illinois,2016,9,66.48,1,pres,R,D,3.6875,4,0,1,0,66.08
Florida,2016,23,58.34,1,pres,R,D,3.6875,4,0,1,0,62.67
Florida,2016,25,37.64,1,pres,R,D,3.6875,-4,0,1,0,44.96
Florida,2016,26,43.74,1,pres,R,D,3.6875,-0.5,0,1,0,48.54
Florida,2016,27,45.11,1,pres,R,D,3.6875,-3.5,0,1,0,38.04
Georgia,2016,2,61.23,1,pres,R,D,3.6875,4,0,1,0,59.15
Georgia,2016,3,31.65,0,pres,R,D,3.6875,-4,0,1,0,30.52
Georgia,2016,4,75.72,1,pres,R,D,3.6875,4,0,1,0,73.57
Georgia,2016,5,84.44,1,pres,R,D,3.6875,4,0,1,0,84.39
Georgia,2016,6,38.32,1,pres,R,D,3.6875,-4,0,1,0,33.96
Georgia,2016,7,39.62,1,pres,R,D,3.6875,-4,0,1,0,34.61
Georgia,2016,8,32.36,1,pres,R,D,3.6875,-4,0,1,0,47.3
Georgia,2016,11,32.59,1,pres,R,D,3.6875,-4,0,1,0,31.45
Georgia,2016,12,38.4,1,pres,R,D,3.6875,-4,0,1,0,45.25
Hawaii,2016,1,75.99,0,pres,R,D,3.6875,4,0,1,0,51.93
Hawaii,2016,2,81.16,1,pres,R,D,3.6875,4,0,1,0,80.85
Idaho,2016,1,31.82,1,pres,R,D,3.6875,-4,0,1,0,34.99
Idaho,2016,2,31.85,1,pres,R,D,3.6875,-4,0,1,0,38.64
Illinois,2016,1,74.1,1,pres,R,D,3.6875,4,0,1,0,73.09
Illinois,2016,2,79.81,1,pres,R,D,3.6875,4,0,1,0,78.54
Illinois,2016,5,71.17,1,pres,R,D,3.6875,4,0,1,0,67.37
Illinois,2016,6,40.78,1,pres,R,D,3.6875,-4,0,1,0,32.86
Illinois,2016,10,52.61,1,pres,R,D,3.6875,-0.5,0,1,0,48.7
Illinois,2016,11,60.45,1,pres,R,D,3.6875,4,0,1,0,53.46
Illinois,2016,12,42.23,1,pres,R,D,3.6875,-3.5,0,1,0,44.4
Illinois,2016,13,40.34,1,pres,R,D,3.6875,-4,0,1,0,41.34
Illinois,2016,14,40.7,1,pres,R,D,3.6875,-4,0,1,0,34.59
Illinois,2016,17,60.31,1,pres,R,D,3.6875,4,0,1,0,55.46
Indiana,2016,2,38.39,1,pres,R,D,3.6875,-3.5,0,1,0,39.38
Indiana,2016,3,24.69,0,pres,R,D,3.6875,-4,0,1,0,27.88
Indiana,2016,4,32.06,1,pres,R,D,3.6875,-4,0,1,0,33.13
Indiana,2016,5,35.81,1,pres,R,D,3.6875,-4,0,1,0,32.09
Indiana,2016,6,27.86,1,pres,R,D,3.6875,-4,0,1,0,30.81
Indiana,2016,7,62.69,1,pres,R,D,3.6875,4,0,1,0,56.72
Indiana,2016,8,33.22,1,pres,R,D,3.6875,-4,0,1,0,37.26
Indiana,2016,9,42.77,0,pres,R,D,3.6875,-2.5,0,1,0,35.13
Iowa,2016,1,46.16,1,pres,R,D,3.6875,-0.5,0,1,0,48.85
Iowa,2016,2,53.74,1,pres,R,D,3.6875,4,0,1,0,52.56
Iowa,2016,3,42.63,1,pres,R,D,3.6875,-1.5,0,1,0,44.46
Iowa,2016,4,38.68,1,pres,R,D,3.6875,-4,0,1,0,38.32
Kansas,2016,2,34.83,1,pres,R,D,3.6875,-4,0,1,0,40.37
Kansas,2016,3,44.18,1,pres,R,D,3.6875,-2,0,1,0,39.98
Kansas,2016,4,32.8,1,pres,R,D,3.6875,-4,0,1,0,33.34
Kentucky,2016,1,27.36,0,pres,R,D,3.6875,-4,0,1,0,26.88
Kentucky,2016,3,63.5,1,pres,R,D,3.6875,4,0,1,0,64.09
Kentucky,2016,4,28.68,1,pres,R,D,3.6875,-4,0,1,0,32.27
Kentucky,2016,6,38.91,1,pres,R,D,3.6875,-4,0,1,0,40.01
Louisiana,2016,1,14.66,1,pres,R,D,3.6875,-4,0,1,0,11.57
Louisiana,2016,3,23.67,0,pres,R,D,3.6875,-4,0,1,0,32.53
Louisiana,2016,4,34.77,0,pres,R,D,3.6875,-4,0,1,0,34.17
Louisiana,2016,4,53.31,0,pres,R,D,3.6875,-4,0,1,0,34.77
Louisiana,2016,6,19.22,1,pres,R,D,3.6875,-4,0,1,0,37.57
Maine,2016,1,58.03,1,pres,R,D,3.6875,4,0,1,0,66.33
Maine,2016,2,45.2,1,pres,R,D,3.6875,-0.5,0,1,0,47.07
Maryland,2016,1,29.93,1,pres,R,D,3.6875,-4,0,1,0,29.52
Maryland,2016,2,65.2,1,pres,R,D,3.6875,4,0,1,0,63.1
Maryland,2016,3,65.1,1,pres,R,D,3.6875,4,0,1,0,59.64
Maryland,2016,5,69.64,1,pres,R,D,3.6875,4,0,1,0,64.19
Massachusetts,2016,3,68.77,1,pres,R,D,3.6875,4,0,1,0,63.02
Maryland,2016,4,77.57,0,pres,R,D,3.6875,4,0,1,0,71.29
Maryland,2016,6,58.26,1,pres,R,D,3.6875,3.5,0,1,0,50.74
Maryland,2016,7,77.45,1,pres,R,D,3.6875,4,0,1,0,72.14
Maryland,2016,8,63.9,0,pres,R,D,3.6875,4,0,1,0,60.88
Massachusetts,2016,4,70.16,1,pres,R,D,3.6875,4,0,1,0,63.01
Massachusetts,2016,8,72.51,1,pres,R,D,3.6875,4,0,1,0,76.25
Massachusetts,2016,9,62.37,1,pres,R,D,3.6875,4,0,1,0,54.98
Michigan,2016,1,42.19,0,pres,R,D,3.6875,-1.5,0,1,0,46.48
Michigan,2016,2,34.19,1,pres,R,D,3.6875,-4,0,1,0,34.32
Michigan,2016,3,38.68,1,pres,R,D,3.6875,-4,0,1,0,40.25
Michigan,2016,4,34.23,1,pres,R,D,3.6875,-4,0,1,0,40.9
Michigan,2016,5,63.53,1,pres,R,D,3.6875,4,0,1,0,68.16
Michigan,2016,6,38.3,1,pres,R,D,3.6875,-4,0,1,0,41.95
Michigan,2016,7,42.1,1,pres,R,D,3.6875,-3,0,1,0,43.51
Missouri,2016,5,60.65,1,pres,R,D,3.6875,4,0,1,0,53.43
Missouri,2016,6,29.49,1,pres,R,D,3.6875,-4,0,1,0,30.68
Michigan,2016,8,41.15,1,pres,R,D,3.6875,-3,0,1,0,43.52
Michigan,2016,9,60.76,1,pres,R,D,3.6875,4,0,1,0,62.6
Michigan,2016,10,33.86,0,pres,R,D,3.6875,-4,0,1,0,29.95
Michigan,2016,11,43.15,1,pres,R,D,3.6875,-4,0,1,0,42
Michigan,2016,12,68.74,1,pres,R,D,3.6875,4,0,1,0,67.49
Michigan,2016,13,83.06,1,pres,R,D,3.6875,4,0,1,0,82.97
Minnesota,2016,1,50.38,1,pres,R,D,3.6875,4,0,1,0,54.27
Minnesota,2016,2,49.03,0,pres,R,D,3.6875,0,0,1,0,40.95
Minnesota,2016,3,43.14,1,pres,R,D,3.6875,-2.5,0,1,0,37.81
Minnesota,2016,4,62.68,1,pres,R,D,3.6875,4,0,1,0,65.04
Minnesota,2016,5,75.6,1,pres,R,D,3.6875,4,0,1,0,74.7
Minnesota,2016,6,34.32,1,pres,R,D,3.6875,-4,0,1,0,40.55
Minnesota,2016,7,52.52,1,pres,R,D,3.6875,4,0,1,0,54.28
Minnesota,2016,8,50.28,1,pres,R,D,3.6875,1.5,0,1,0,50.73
Mississippi,2016,1,28.91,1,pres,R,D,3.6875,-4,0,1,0,29.87
Mississippi,2016,2,69.72,1,pres,R,D,3.6875,4,0,1,0,68.43
Mississippi,2016,3,31.45,1,pres,R,D,3.6875,-4,0,1,0,28.85
Mississippi,2016,4,29.94,1,pres,R,D,3.6875,-4,0,1,0,25.82
Missouri,2016,1,79.07,1,pres,R,D,3.6875,4,0,1,0,77.18
Missouri,2016,2,39.15,1,pres,R,D,3.6875,-4,0,1,0,33.72
Missouri,2016,4,29.1,1,pres,R,D,3.6875,-4,0,1,0,27.91
Missouri,2016,3,29.17,1,pres,R,D,3.6875,-4,0,1,0,28.43
Missouri,2016,7,28.86,1,pres,R,D,3.6875,-4,0,1,0,31.24
Missouri,2016,8,23.35,1,pres,R,D,3.6875,-4,0,1,0,26.73
Nebraska,2016,1,30.55,1,pres,R,D,3.6875,-4,0,1,0,31.18
Nebraska,2016,2,49.38,1,pres,R,D,3.6875,1,0,1,0,51.76
Nevada,2016,1,68.27,1,pres,R,D,3.6875,4,0,1,0,60.01
Nevada,2016,2,38.78,1,pres,R,D,3.6875,-4,0,1,0,29.82
Nevada,2016,3,50.68,0,pres,R,D,3.6875,-0.5,0,1,0,37.29
Nevada,2016,4,52.15,1,pres,R,D,3.6875,1.5,0,1,0,48.53
New Hampshire,2016,1,50.77,1,pres,R,D,3.6875,1.5,0,1,0,48.2
New Hampshire,2016,2,52.33,1,pres,R,D,3.6875,4,0,1,0,55.02
New Jersey,2016,1,61.98,1,pres,R,D,3.6875,4,0,1,0,59.29
New Jersey,2016,2,38.6,1,pres,R,D,3.6875,-4,0,1,0,37.75
New Jersey,2016,3,39.59,1,pres,R,D,3.6875,-4,0,1,0,45.1
New Jersey,2016,4,34.47,1,pres,R,D,3.6875,-4,0,1,0,31.41
New Jersey,2016,5,52.26,1,pres,R,D,3.6875,0,0,1,0,43.87
New Jersey,2016,6,64.62,1,pres,R,D,3.6875,4,0,1,0,60.62
New Jersey,2016,7,44.36,1,pres,R,D,3.6875,-4,0,1,0,39.55
New Jersey,2016,8,80.64,1,pres,R,D,3.6875,4,0,1,0,80.25
New Jersey,2016,9,71.33,1,pres,R,D,3.6875,4,0,1,0,69.48
New Jersey,2016,10,87.83,1,pres,R,D,3.6875,4,0,1,0,87.12
New Jersey,2016,11,40.12,1,pres,R,D,3.6875,-4,0,1,0,37.43
New Jersey,2016,12,66.25,1,pres,R,D,3.6875,4,0,1,0,62.54
New Mexico,2016,1,65.15,1,pres,R,D,3.6875,4,0,1,0,58.59
New Mexico,2016,2,37.26,1,pres,R,D,3.6875,-4,0,1,0,35.54
New Mexico,2016,3,62.42,1,pres,R,D,3.6875,4,0,1,0,61.54
